dataset,t,method,mean_reward,compliance,viol_rate,mean_list_risk,p95_risk,B,tau,cand_n,lam_penalty,warmup,oracle_mean_reward,oracle_gap,V_left_end,elig_seen,infeasible
ML-1M,22,quota,0.9993205070495605,0.899,0.101,3.3857481479644775,5.498376369476318,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9994434714317322,0.00012296438217163086,0.0,95.0,
ML-1M,23,quota,0.9994348287582397,0.8985,0.1015,3.384812831878662,5.498465538024902,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9994655847549438,3.075599670410156e-05,0.0,91.0,
ML-1M,24,quota,0.9993345737457275,0.8985,0.1015,3.383244514465332,5.4973554611206055,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9994737505912781,0.0001391768455505371,0.0,88.0,
ML-1M,25,quota,0.999406635761261,0.9,0.1,3.3813817501068115,5.494370460510254,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.999480128288269,7.349252700805664e-05,0.0,83.0,
ML-1M,26,quota,0.9994766116142273,0.9,0.1,3.380798816680908,5.499199390411377,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9994857311248779,9.119510650634766e-06,0.0,78.0,
ML-1M,27,quota,0.9994916915893555,0.8995,0.1005,3.379324436187744,5.4977216720581055,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9994927048683167,1.0132789611816406e-06,0.0,73.0,
ML-1M,28,quota,0.9994858503341675,0.899,0.101,3.377315044403076,5.497032642364502,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995057582855225,1.990795135498047e-05,0.0,71.0,
ML-1M,29,quota,0.9995061159133911,0.8995,0.1005,3.3760976791381836,5.490056037902832,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995097517967224,3.635883331298828e-06,0.0,69.0,
ML-1M,30,quota,0.999513566493988,0.8985,0.1015,3.3757641315460205,5.494690418243408,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995091557502747,-4.410743713378906e-06,0.0,69.0,
ML-1M,31,quota,0.9994447827339172,0.9,0.1,3.37246036529541,5.487059593200684,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995102882385254,6.55055046081543e-05,0.0,68.0,
ML-1M,32,quota,0.9995062351226807,0.8985,0.1015,3.37192702293396,5.486747741699219,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995125532150269,6.318092346191406e-06,0.0,67.0,
ML-1M,33,quota,0.999527096748352,0.9,0.1,3.371631383895874,5.489140510559082,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995134472846985,-1.3649463653564453e-05,0.0,62.0,
ML-1M,34,quota,0.9995258450508118,0.899,0.101,3.371164083480835,5.48832368850708,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995228052139282,-3.039836883544922e-06,0.0,60.0,
ML-1M,35,quota,0.9995264410972595,0.899,0.101,3.3702969551086426,5.482816219329834,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995280504226685,1.6093254089355469e-06,0.0,59.0,
ML-1M,36,quota,0.9995245337486267,0.899,0.101,3.3686957359313965,5.4878668785095215,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995332956314087,8.761882781982422e-06,0.0,58.0,
ML-1M,37,quota,0.9995355010032654,0.9,0.1,3.3662753105163574,5.482884883880615,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995442032814026,8.702278137207031e-06,0.0,58.0,
ML-1M,38,quota,0.9995190501213074,0.8995,0.1005,3.36535382270813,5.487060546875,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995364546775818,1.7404556274414062e-05,0.0,59.0,
ML-1M,39,quota,0.9995158910751343,0.8985,0.1015,3.3647890090942383,5.4869489669799805,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995273351669312,1.1444091796875e-05,0.0,58.0,
ML-1M,40,quota,0.9995186924934387,0.899,0.101,3.363079071044922,5.485955238342285,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995260834693909,7.3909759521484375e-06,0.0,56.0,
ML-1M,41,quota,0.9994537234306335,0.899,0.101,3.3620402812957764,5.4869489669799805,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995439648628235,9.02414321899414e-05,0.0,57.0,
ML-1M,42,quota,0.999539315700531,0.9,0.1,3.361084461212158,5.485955238342285,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995404481887817,1.1324882507324219e-06,0.0,56.0,
ML-1M,43,quota,0.9995467662811279,0.899,0.101,3.360989809036255,5.481687545776367,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995306134223938,-1.615285873413086e-05,0.0,58.0,
ML-1M,44,quota,0.9995473623275757,0.898,0.102,3.3608124256134033,5.481687068939209,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995352625846863,-1.2099742889404297e-05,0.0,57.0,
ML-1M,45,quota,0.9994568824768066,0.8995,0.1005,3.358419418334961,5.478465557098389,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995418787002563,8.499622344970703e-05,0.0,55.0,
ML-1M,46,quota,0.9995465278625488,0.899,0.101,3.3576855659484863,5.477334499359131,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995489716529846,2.4437904357910156e-06,0.0,57.0,
ML-1M,47,quota,0.9995048642158508,0.899,0.101,3.356006622314453,5.478235721588135,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995403289794922,3.546476364135742e-05,0.0,57.0,
ML-1M,48,quota,0.9994686245918274,0.899,0.101,3.355727434158325,5.478235244750977,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995547533035278,8.612871170043945e-05,0.0,58.0,
ML-1M,49,quota,0.9995468258857727,0.8995,0.1005,3.3556132316589355,5.477031230926514,4.059373378753662,0.9,1000,0.22843480110168457,20.0,0.9995591044425964,1.2278556823730469e-05,0.0,55.0,
ML-20M,0,mu,0.9905773997306824,0.8,0.2,4.920974254608154,5.649600505828857,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,1,mu,0.9929520487785339,0.79,0.21,4.863176345825195,5.651369094848633,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,2,mu,0.9943112730979919,0.783,0.217,4.8432745933532715,5.660686492919922,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,3,mu,0.9950944781303406,0.77,0.23,4.828398704528809,5.66999626159668,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,4,mu,0.9956290125846863,0.763,0.237,4.809939384460449,5.671304702758789,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,5,mu,0.9959766864776611,0.76,0.24,4.800495147705078,5.66927433013916,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,6,mu,0.9961506724357605,0.765,0.235,4.7881622314453125,5.673182487487793,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,7,mu,0.9962840676307678,0.756,0.244,4.778420925140381,5.673695087432861,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,8,mu,0.9963817000389099,0.758,0.242,4.765275478363037,5.674554824829102,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,9,mu,0.9964426755905151,0.756,0.244,4.75970458984375,5.675455093383789,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,10,mu,0.9964842200279236,0.753,0.247,4.751830101013184,5.679341793060303,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,11,mu,0.9965173006057739,0.749,0.251,4.7449541091918945,5.68330717086792,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,12,mu,0.9965395331382751,0.746,0.254,4.739729404449463,5.687880516052246,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,13,mu,0.9965648055076599,0.744,0.256,4.732779502868652,5.686864376068115,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,14,mu,0.9965744614601135,0.742,0.258,4.727719783782959,5.698578834533691,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,15,mu,0.9965863823890686,0.744,0.256,4.721421241760254,5.7013044357299805,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,16,mu,0.9966010451316833,0.741,0.259,4.717055797576904,5.69806432723999,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,17,mu,0.9966076016426086,0.742,0.258,4.711420059204102,5.700549602508545,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,18,mu,0.9966140985488892,0.74,0.26,4.706222057342529,5.701416492462158,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,19,mu,0.9966185092926025,0.741,0.259,4.702913284301758,5.705738544464111,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,20,mu,0.9966216087341309,0.742,0.258,4.698230266571045,5.704977512359619,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,21,mu,0.9966238737106323,0.74,0.26,4.693885326385498,5.7063984870910645,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,22,mu,0.9966233372688293,0.737,0.263,4.691709041595459,5.7057108879089355,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,23,mu,0.9966320991516113,0.739,0.261,4.687440395355225,5.7074761390686035,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,24,mu,0.9966340065002441,0.735,0.265,4.683463096618652,5.707884788513184,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,25,mu,0.9966335296630859,0.736,0.264,4.679779529571533,5.706430912017822,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,26,mu,0.9966346025466919,0.736,0.264,4.6768317222595215,5.708509922027588,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,27,mu,0.9966349005699158,0.735,0.265,4.674561500549316,5.714272499084473,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,28,mu,0.9966384172439575,0.736,0.264,4.673652172088623,5.710475444793701,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,29,mu,0.9966390132904053,0.732,0.268,4.670677661895752,5.71121072769165,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,30,mu,0.9966397285461426,0.736,0.264,4.666887283325195,5.710475921630859,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,31,mu,0.9966429471969604,0.734,0.266,4.664279937744141,5.711224555969238,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,32,mu,0.9966439604759216,0.735,0.265,4.662982940673828,5.714690685272217,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,33,mu,0.9966439008712769,0.736,0.264,4.6598591804504395,5.714598655700684,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,34,mu,0.9966453909873962,0.739,0.261,4.658778190612793,5.718329906463623,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,35,mu,0.996644914150238,0.735,0.265,4.658106803894043,5.717945098876953,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,36,mu,0.9966465830802917,0.732,0.268,4.655889987945557,5.714292526245117,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,37,mu,0.996645987033844,0.734,0.266,4.6524739265441895,5.714076995849609,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,38,mu,0.9966467618942261,0.73,0.27,4.650784969329834,5.709472179412842,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,39,mu,0.9966506958007812,0.731,0.269,4.647952079772949,5.714292526245117,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,40,mu,0.9966496825218201,0.731,0.269,4.647374153137207,5.716084957122803,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,41,mu,0.9966499209403992,0.73,0.27,4.645057678222656,5.717531204223633,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,42,mu,0.9966509342193604,0.729,0.271,4.644974708557129,5.715816020965576,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,43,mu,0.9966492652893066,0.73,0.27,4.641983509063721,5.714454174041748,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,44,mu,0.9966493248939514,0.729,0.271,4.64243221282959,5.717501640319824,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,45,mu,0.9966502785682678,0.73,0.27,4.638686656951904,5.717578887939453,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,46,mu,0.9966511726379395,0.729,0.271,4.636507034301758,5.717578887939453,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,47,mu,0.9966506958007812,0.731,0.269,4.636712074279785,5.71932315826416,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,48,mu,0.9966506361961365,0.732,0.268,4.634777545928955,5.723662853240967,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,49,mu,0.9966533184051514,0.731,0.269,4.633481979370117,5.725153923034668,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,0,penalty,0.9841049909591675,0.905,0.095,3.7563891410827637,5.571877479553223,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,1,penalty,0.9901908040046692,0.898,0.102,3.6907689571380615,5.5893754959106445,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,2,penalty,0.9933549761772156,0.885,0.115,3.662644863128662,5.594696998596191,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,3,penalty,0.9948318600654602,0.876,0.124,3.6508896350860596,5.600278377532959,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,4,penalty,0.9956082701683044,0.879,0.121,3.6351821422576904,5.614029407501221,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,5,penalty,0.9960512518882751,0.874,0.126,3.6226401329040527,5.614146709442139,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,6,penalty,0.9962440133094788,0.872,0.128,3.607865571975708,5.61118221282959,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,7,penalty,0.9964016079902649,0.873,0.127,3.5978469848632812,5.61118221282959,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,8,penalty,0.9964784383773804,0.873,0.127,3.589475393295288,5.618298053741455,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,9,penalty,0.9965290427207947,0.869,0.131,3.581711530685425,5.617180824279785,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,10,penalty,0.9965644478797913,0.871,0.129,3.5754120349884033,5.619692325592041,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,11,penalty,0.9965879917144775,0.869,0.131,3.5706591606140137,5.622074604034424,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,12,penalty,0.9966076612472534,0.87,0.13,3.5655503273010254,5.619692325592041,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,13,penalty,0.9966182112693787,0.869,0.131,3.5591542720794678,5.61968469619751,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,14,penalty,0.9966228604316711,0.868,0.132,3.5539262294769287,5.627387523651123,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,15,penalty,0.9966345429420471,0.869,0.131,3.546539306640625,5.627387523651123,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,16,penalty,0.9966390132904053,0.867,0.133,3.5444178581237793,5.629210948944092,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,17,penalty,0.9966422319412231,0.866,0.134,3.538562059402466,5.629210948944092,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,18,penalty,0.9966481924057007,0.865,0.135,3.5345044136047363,5.630397796630859,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,19,penalty,0.9966533184051514,0.866,0.134,3.5291690826416016,5.632359981536865,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,20,penalty,0.9966461062431335,0.865,0.135,3.5257484912872314,5.635708808898926,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,21,penalty,0.9966527819633484,0.865,0.135,3.5207440853118896,5.638081073760986,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,22,penalty,0.9966573715209961,0.864,0.136,3.5160086154937744,5.646547317504883,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,23,penalty,0.9966577887535095,0.865,0.135,3.5111806392669678,5.638081073760986,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,24,penalty,0.9966572523117065,0.865,0.135,3.5074613094329834,5.638081073760986,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,25,penalty,0.9966607689857483,0.868,0.132,3.502451181411743,5.633360385894775,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,26,penalty,0.9966617226600647,0.863,0.137,3.500344753265381,5.640880107879639,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,27,penalty,0.9966617226600647,0.866,0.134,3.497114658355713,5.6371331214904785,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,28,penalty,0.9966628551483154,0.867,0.133,3.4928486347198486,5.636291027069092,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,29,penalty,0.996665358543396,0.864,0.136,3.4893569946289062,5.634270668029785,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,30,penalty,0.9966646432876587,0.866,0.134,3.486482858657837,5.636166572570801,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,31,penalty,0.9966669678688049,0.865,0.135,3.4841220378875732,5.636166095733643,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,32,penalty,0.9966655969619751,0.865,0.135,3.481539011001587,5.636166095733643,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,33,penalty,0.9966654181480408,0.863,0.137,3.4799022674560547,5.640318870544434,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,34,penalty,0.9966678023338318,0.861,0.139,3.476954698562622,5.641681671142578,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,35,penalty,0.9966656565666199,0.859,0.141,3.474808931350708,5.6418256759643555,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,36,penalty,0.9966686964035034,0.858,0.142,3.4716029167175293,5.644601345062256,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,37,penalty,0.9966690540313721,0.857,0.143,3.4705967903137207,5.641704082489014,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,38,penalty,0.9966690540313721,0.859,0.141,3.4702465534210205,5.64694356918335,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,39,penalty,0.9966684579849243,0.857,0.143,3.4689645767211914,5.6504716873168945,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,40,penalty,0.9966700673103333,0.857,0.143,3.4675674438476562,5.641751766204834,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,41,penalty,0.9966697096824646,0.858,0.142,3.466215133666992,5.6465535163879395,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,42,penalty,0.9966700673103333,0.856,0.144,3.4652397632598877,5.643001079559326,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,43,penalty,0.9966692924499512,0.859,0.141,3.4640090465545654,5.646247863769531,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,44,penalty,0.9966679811477661,0.859,0.141,3.4625487327575684,5.647876262664795,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,45,penalty,0.9966700673103333,0.859,0.141,3.4612250328063965,5.646596431732178,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,46,penalty,0.9966704249382019,0.86,0.14,3.4608798027038574,5.653044700622559,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,47,penalty,0.9966690540313721,0.861,0.139,3.4597573280334473,5.6527252197265625,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,48,penalty,0.9966707825660706,0.858,0.142,3.458681106567383,5.653043746948242,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,49,penalty,0.9966711401939392,0.858,0.142,3.4580681324005127,5.654919624328613,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,
ML-20M,0,hard,0.9902946949005127,1.0,0.0,4.80586576461792,5.453282833099365,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,1,hard,0.9926283955574036,1.0,0.0,4.755208492279053,5.457377910614014,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,2,hard,0.9939702153205872,1.0,0.0,4.719078540802002,5.456753253936768,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,3,hard,0.9949000477790833,1.0,0.0,4.693624019622803,5.457697868347168,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,4,hard,0.9955085515975952,1.0,0.0,4.679897785186768,5.458481788635254,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,5,hard,0.9958471059799194,1.0,0.0,4.658829689025879,5.456130027770996,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,6,hard,0.9958357810974121,1.0,0.0,4.6426472663879395,5.460753917694092,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,7,hard,0.9959259033203125,1.0,0.0,4.629467010498047,5.459357261657715,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,8,hard,0.9961400032043457,1.0,0.0,4.615319728851318,5.457829475402832,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,9,hard,0.9963281154632568,1.0,0.0,4.608217239379883,5.460476875305176,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,10,hard,0.9961513876914978,1.0,0.0,4.604263782501221,5.460421562194824,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,11,hard,0.9963990449905396,1.0,0.0,4.599656105041504,5.459871292114258,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,12,hard,0.9964491128921509,1.0,0.0,4.5934834480285645,5.459864139556885,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,13,hard,0.9965097904205322,1.0,0.0,4.588054656982422,5.462237358093262,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,14,hard,0.9964838624000549,1.0,0.0,4.582391738891602,5.461952209472656,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,15,hard,0.9963148832321167,1.0,0.0,4.578005790710449,5.462081432342529,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,16,hard,0.99643874168396,1.0,0.0,4.574221611022949,5.462387561798096,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,17,hard,0.9964758157730103,1.0,0.0,4.569111347198486,5.462238788604736,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,18,hard,0.9965437054634094,1.0,0.0,4.565489292144775,5.462882041931152,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,19,hard,0.9963383674621582,1.0,0.0,4.561161518096924,5.463088512420654,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,20,hard,0.9964583516120911,1.0,0.0,4.55788516998291,5.464125633239746,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,21,hard,0.9964661598205566,1.0,0.0,4.553749084472656,5.463977813720703,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,22,hard,0.9964097142219543,1.0,0.0,4.552387237548828,5.463093280792236,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,23,hard,0.9964956641197205,1.0,0.0,4.546309947967529,5.463122367858887,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,24,hard,0.9965359568595886,1.0,0.0,4.542323112487793,5.463578701019287,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,25,hard,0.9965036511421204,1.0,0.0,4.538219928741455,5.4627556800842285,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,26,hard,0.9965559244155884,1.0,0.0,4.5349225997924805,5.464089393615723,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,27,hard,0.9965075850486755,1.0,0.0,4.533768653869629,5.464066505432129,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,28,hard,0.9965412616729736,1.0,0.0,4.5284833908081055,5.464513778686523,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,29,hard,0.9965226650238037,1.0,0.0,4.526193618774414,5.463274002075195,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,30,hard,0.996548056602478,1.0,0.0,4.520957946777344,5.464372634887695,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,31,hard,0.9965508580207825,1.0,0.0,4.517420768737793,5.462848663330078,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,32,hard,0.9966450929641724,1.0,0.0,4.516092777252197,5.464173316955566,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,33,hard,0.9965004324913025,1.0,0.0,4.511948108673096,5.464602947235107,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,34,hard,0.9965778589248657,1.0,0.0,4.508810043334961,5.464173316955566,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,35,hard,0.9965720176696777,1.0,0.0,4.509308815002441,5.464359760284424,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,36,hard,0.9965152144432068,1.0,0.0,4.507331371307373,5.464691638946533,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,37,hard,0.9965473413467407,1.0,0.0,4.502810478210449,5.46392297744751,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,38,hard,0.9964444637298584,1.0,0.0,4.497016906738281,5.463931560516357,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,39,hard,0.9964606165885925,1.0,0.0,4.494486331939697,5.464526176452637,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,40,hard,0.996543288230896,1.0,0.0,4.492320537567139,5.464544773101807,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,41,hard,0.996487557888031,1.0,0.0,4.490897178649902,5.464160442352295,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,42,hard,0.9963386654853821,1.0,0.0,4.48914098739624,5.464559078216553,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,43,hard,0.9965613484382629,1.0,0.0,4.485848426818848,5.4645256996154785,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
ML-20M,44,hard,0.9965676665306091,1.0,0.0,4.483633995056152,5.4645256996154785,5.470155239105225,0.9,1000,0.7023632526397705,,,,,,0.0
